Source,Target,Type,Id,Label,Weight
2031548,1086808,Undirected,645,,1
2031548,2589354,Undirected,646,,1
2031548,1584223,Undirected,647,,2
2031548,3446647,Undirected,648,,1
2031548,1528607,Undirected,649,,1
2031548,3205634,Undirected,650,,1
2031548,3474041,Undirected,651,,1
2031548,10328620,Undirected,652,,1
2031548,3695986,Undirected,653,,1
2031548,3787502,Undirected,654,,3
2031548,1801950,Undirected,655,,1
2031548,1231978,Undirected,656,,1
2031548,1893044,Undirected,657,,2
2031548,8499443,Undirected,658,,2
2031548,3507613,Undirected,659,,1
2031548,7793806,Undirected,660,,1
2031548,554992,Undirected,661,,1
2031548,8410328,Undirected,662,,1
738240,1651222,Undirected,663,,1
738240,8585151,Undirected,664,,1
738240,2710026,Undirected,665,,1
738240,2238160,Undirected,666,,1
738240,2157331,Undirected,667,,1
1651222,3475376,Undirected,668,,1
1651222,8585151,Undirected,669,,1
1651222,2710026,Undirected,670,,1
1651222,1919573,Undirected,671,,1
1651222,139512,Undirected,672,,1
1651222,3785603,Undirected,673,,1
1651222,4000139,Undirected,674,,1
1651222,2759716,Undirected,675,,1
7130822,3264051,Undirected,676,,1
7130822,6759041,Undirected,677,,1
7130822,1845867,Undirected,678,,1
7130822,1384927,Undirected,679,,1
7130822,3785603,Undirected,680,,1
7130822,2894233,Undirected,681,,1
3264051,6759041,Undirected,682,,1
3264051,1845867,Undirected,683,,1
6759041,1845867,Undirected,684,,1
1604479,3831296,Undirected,685,,1
1604479,2811815,Undirected,686,,1
1604479,319493,Undirected,687,,1
1604479,3977435,Undirected,688,,1
3831296,2811815,Undirected,689,,1
3831296,319493,Undirected,690,,1
2811815,319493,Undirected,691,,1
6628894,8623879,Undirected,692,,1
6628894,1765216,Undirected,693,,1
8623879,1765216,Undirected,694,,1
3298070,2038341,Undirected,695,,1
3298070,3952097,Undirected,696,,1
2038341,3952097,Undirected,697,,1
1086808,2589354,Undirected,698,,1
6377812,1983857,Undirected,699,,2
6377812,2456143,Undirected,700,,1
6377812,290181,Undirected,701,,1
1983857,2456143,Undirected,702,,1
1983857,290181,Undirected,703,,1
2983625,7410350,Undirected,704,,1
2983625,6051868,Undirected,705,,1
2983625,7303421,Undirected,706,,1
2983625,2609161,Undirected,707,,1
7410350,6051868,Undirected,708,,1
2920170,1090559,Undirected,709,,1
2920170,1584223,Undirected,710,,1
2920170,1998788,Undirected,711,,1
1090559,1584223,Undirected,712,,1
1090559,1998788,Undirected,713,,1
1584223,1998788,Undirected,714,,1
1584223,1528607,Undirected,715,,1
1584223,3205634,Undirected,716,,1
1584223,3474041,Undirected,717,,1
1584223,10328620,Undirected,718,,1
1584223,3695986,Undirected,719,,1
2456143,290181,Undirected,720,,1
2456143,44111,Undirected,721,,1
2456143,2189426,Undirected,722,,1
2456143,3914785,Undirected,723,,1
7303421,2609161,Undirected,724,,1
7303421,3446647,Undirected,725,,1
7303421,1141697,Undirected,726,,1
7303421,9553247,Undirected,727,,1
3691363,3446647,Undirected,728,,1
3691363,3612187,Undirected,729,,1
3446647,3612187,Undirected,730,,1
3446647,3579295,Undirected,731,,1
3446647,10530470,Undirected,732,,1
3446647,3090616,Undirected,733,,1
3446647,1141697,Undirected,734,,1
3446647,9553247,Undirected,735,,1
3446647,8410328,Undirected,736,,1
3579295,10530470,Undirected,737,,1
3579295,3090616,Undirected,738,,1
10530470,3090616,Undirected,739,,1
1528607,3205634,Undirected,740,,1
1528607,3474041,Undirected,741,,1
3205634,3474041,Undirected,742,,1
44111,2189426,Undirected,743,,1
44111,3914785,Undirected,744,,1
2189426,3914785,Undirected,745,,1
10328620,3695986,Undirected,746,,1
3787502,1801950,Undirected,747,,1
3787502,1231978,Undirected,748,,1
3787502,1893044,Undirected,749,,1
3787502,8499443,Undirected,750,,3
3787502,554992,Undirected,751,,1
3787502,6641044,Undirected,752,,1
3787502,3475376,Undirected,753,,2
3787502,2769500,Undirected,754,,1
3787502,1018382,Undirected,755,,1
3787502,3730622,Undirected,756,,1
3787502,3728786,Undirected,757,,1
3787502,2089897,Undirected,758,,1
1801950,1231978,Undirected,759,,1
1801950,1893044,Undirected,760,,1
1231978,1893044,Undirected,761,,1
1893044,3507613,Undirected,762,,1
1893044,7793806,Undirected,763,,1
8499443,554992,Undirected,764,,1
8499443,6641044,Undirected,765,,1
8499443,3475376,Undirected,766,,1
3507613,7793806,Undirected,767,,1
554992,5830031,Undirected,768,,1
554992,4015107,Undirected,769,,1
554992,4654810,Undirected,770,,1
6641044,3475376,Undirected,771,,1
3475376,2769500,Undirected,772,,1
3475376,1018382,Undirected,773,,1
3475376,3785603,Undirected,774,,1
3475376,4000139,Undirected,775,,1
3475376,2759716,Undirected,776,,1
7838137,10702309,Undirected,777,,1
2744994,10435548,Undirected,778,,1
2744994,256218,Undirected,779,,1
