Source,Target,Type,Id,Label,Weight
37,1541,Undirected,820,,1.0
37,1562,Undirected,821,,1.0
37,1577,Undirected,822,,1.0
37,1582,Undirected,823,,1.0
37,1589,Undirected,824,,1.0
37,1612,Undirected,825,,1.0
37,1652,Undirected,826,,1.0
37,1724,Undirected,827,,1.0
37,1747,Undirected,828,,1.0
37,1802,Undirected,829,,1.0
37,1808,Undirected,830,,1.0
37,1876,Undirected,831,,1.0
37,1886,Undirected,832,,1.0
37,1909,Undirected,833,,1.0
37,1919,Undirected,834,,1.0
37,1920,Undirected,835,,1.0
37,1938,Undirected,836,,1.0
37,1985,Undirected,837,,1.0
37,2008,Undirected,838,,1.0
37,2047,Undirected,839,,1.0
